City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Urucui,BR,2022-04-27 22:39:43,-7.2294,-44.5561,78.04,61,100,4.03
295,Neiafu,TO,2022-04-27 22:39:43,-18.65,-173.9833,81.28,74,40,13.8
296,Sola,VU,2022-04-27 22:39:44,-13.8833,167.55,80.19,79,100,15.5
297,Port Hardy,CA,2022-04-27 22:39:05,50.6996,-127.4199,50.18,62,75,4.61
298,Tigil,RU,2022-04-27 22:39:44,57.8,158.6667,33.76,91,100,5.82
299,Viedma,AR,2022-04-27 22:39:45,-40.8135,-62.9967,56.55,33,98,26.04
300,Leningradskiy,RU,2022-04-27 22:39:46,69.3833,178.4167,25.99,88,100,11.12
301,Gilbues,BR,2022-04-27 22:39:47,-9.8317,-45.3439,76.39,35,11,1.45
302,Labuhan,ID,2022-04-27 22:39:47,-6.8844,112.2051,79.02,86,98,4.32
303,Maldonado,UY,2022-04-27 22:39:47,-34.6667,-54.9167,59.23,83,0,0.89
304,Kitimat,CA,2022-04-27 22:39:48,54.0524,-128.6534,55.78,64,83,3.0
305,Vestmannaeyjar,IS,2022-04-27 22:36:12,63.4427,-20.2734,46.17,79,79,2.06
306,Oranjemund,NA,2022-04-27 22:39:48,-28.55,16.4333,57.96,77,0,3.62
307,Zaoyang,CN,2022-04-27 22:39:49,32.1272,112.7542,59.02,81,100,14.47
308,Lixourion,GR,2022-04-27 22:39:49,38.2019,20.4314,61.11,71,19,3.83
309,Ola,RU,2022-04-27 22:39:49,59.5833,151.2833,28.22,58,100,17.0
310,Axim,GH,2022-04-27 22:39:04,4.8699,-2.2405,80.37,85,100,8.81
311,Richards Bay,ZA,2022-04-27 22:39:50,-28.783,32.0377,63.19,82,54,4.18
312,Danville,US,2022-04-27 22:36:56,36.586,-79.395,68.65,32,0,11.5
313,Harlingen,US,2022-04-27 22:39:50,26.1906,-97.6961,82.98,37,83,13.13
314,Rimbey,CA,2022-04-27 22:39:05,52.6334,-114.2353,42.22,79,80,10.11
315,Seoul,KR,2022-04-27 22:36:18,37.5683,126.9778,54.84,68,0,2.3
316,Dundalk,US,2022-04-27 22:39:51,39.2507,-76.5205,57.65,41,0,19.57
317,Thouars,FR,2022-04-27 22:39:52,46.976,-0.2151,55.51,77,100,9.89
318,Markapur,IN,2022-04-27 22:39:52,15.7333,79.2833,81.16,63,11,2.55
319,Khasan,RU,2022-04-27 22:39:52,42.4308,130.6434,49.26,41,44,4.54
320,Harper,LR,2022-04-27 22:39:53,4.375,-7.7169,80.42,83,100,6.6
321,Jiangyou,CN,2022-04-27 22:39:53,31.7667,104.7167,61.9,81,100,3.29
322,Francisco Beltrao,BR,2022-04-27 22:39:54,-26.0811,-53.055,69.31,91,51,3.76
323,Asau,RO,2022-04-27 22:40:54,46.4333,26.4,52.72,100,100,2.01
324,Omsukchan,RU,2022-04-27 22:40:55,62.5333,155.8,20.44,91,100,9.28
325,Ancud,CL,2022-04-27 22:40:55,-41.8697,-73.8203,46.51,72,17,15.73
326,Paredon,MX,2022-04-27 22:40:56,16.0333,-93.8667,90.91,44,61,17.83
327,Timra,SE,2022-04-27 22:40:56,62.487,17.3257,28.08,74,100,3.44
328,Chokurdakh,RU,2022-04-27 22:40:57,70.6333,147.9167,14.47,93,99,7.54
329,La Palma,US,2022-04-27 22:40:58,33.8464,-118.0467,81.66,62,20,11.5
330,Barao De Melgaco,BR,2022-04-27 22:40:58,-16.1944,-55.9675,79.12,49,8,4.23
331,Matara,LK,2022-04-27 22:40:59,5.9485,80.5353,79.29,86,22,1.59
332,Healdsburg,US,2022-04-27 22:41:00,38.6105,-122.8692,77.02,38,0,8.05
333,Taman,RU,2022-04-27 22:41:01,45.2117,36.7161,54.28,79,0,15.66
334,Ibotirama,BR,2022-04-27 22:41:02,-12.1853,-43.2206,79.59,49,69,4.7
335,Basoko,CD,2022-04-27 22:41:02,1.2391,23.616,71.4,87,48,3.13
336,Butler,US,2022-04-27 22:41:03,39.4501,-84.5666,61.41,46,0,12.66
337,Prince Rupert,CA,2022-04-27 22:39:05,54.3161,-130.3201,48.29,71,20,8.05
338,Yumen,CN,2022-04-27 22:41:05,40.2833,97.2,47.7,43,100,6.11
339,Lumeje,AO,2022-04-27 22:41:06,-11.55,20.7833,69.42,64,95,4.5
340,Altay,CN,2022-04-27 22:41:06,47.8667,88.1167,37.04,39,0,8.81
341,Ngunguru,NZ,2022-04-27 22:41:07,-35.6167,174.5,64.56,74,95,16.53
342,Hit,IQ,2022-04-27 22:41:08,33.6416,42.8251,74.7,41,6,5.64
343,Linjiang,CN,2022-04-27 22:41:09,41.8069,126.9078,45.37,40,96,1.86
344,Alexandria,EG,2022-04-27 22:41:09,31.2156,29.9553,64.36,77,0,4.61
345,Trelew,AR,2022-04-27 22:41:10,-43.249,-65.3051,45.75,55,100,16.11
346,Beyneu,KZ,2022-04-27 22:41:10,45.3167,55.2,63.57,41,95,12.84
347,Vitim,RU,2022-04-27 22:41:11,59.4511,112.5578,29.62,81,24,7.05
348,Dalnerechensk,RU,2022-04-27 22:41:11,45.9339,133.7225,45.82,46,0,9.86
349,Libreville,GA,2022-04-27 22:41:11,0.3925,9.4537,78.12,83,53,5.99
350,Torbay,CA,2022-04-27 22:41:12,47.6666,-52.7314,40.28,90,75,6.91
351,Alikovo,RU,2022-04-27 22:41:12,55.7383,46.7549,43.65,90,100,12.03
352,Grand Gaube,MU,2022-04-27 22:41:13,-20.0064,57.6608,72.37,85,11,6.08
353,Beringovskiy,RU,2022-04-27 22:41:13,63.05,179.3167,32.02,99,100,6.08
354,Shizunai,JP,2022-04-27 22:41:14,42.3339,142.3669,46.8,57,3,16.46
355,Padang,ID,2022-04-27 22:41:14,-0.9492,100.3543,77.99,88,90,3.62
356,El Cope,PA,2022-04-27 22:41:15,8.6167,-80.6,69.94,94,100,4.63
357,Longyearbyen,SJ,2022-04-27 22:41:15,78.2186,15.6401,1.24,55,40,12.66
358,Inhambane,MZ,2022-04-27 22:41:16,-23.865,35.3833,67.78,79,20,8.19
359,College,US,2022-04-27 22:39:52,64.8569,-147.8028,53.55,33,40,9.22
360,Haicheng,CN,2022-04-27 22:41:16,40.8516,122.7475,52.83,25,100,3.13
361,Waingapu,ID,2022-04-27 22:41:17,-9.6567,120.2641,76.1,80,100,3.94
362,Marsa Matruh,EG,2022-04-27 22:41:19,31.3525,27.2453,65.01,63,0,3.96
363,Gladstone,AU,2022-04-27 22:41:19,-23.85,151.25,75.78,73,32,10.36
364,Sistranda,NO,2022-04-27 22:41:20,63.7256,8.834,40.96,76,100,30.11
365,Wanning,CN,2022-04-27 22:41:20,18.8003,110.3967,78.87,91,14,6.58
366,Never,FR,2022-04-27 22:42:21,46.9896,3.159,51.55,75,25,5.97
367,Porto Walter,BR,2022-04-27 22:42:22,-8.2686,-72.7439,78.82,83,96,2.77
368,Indianola,US,2022-04-27 22:42:22,41.3581,-93.5574,75.69,58,96,8.55
369,Lethbridge,CA,2022-04-27 22:38:20,49.7,-112.8186,56.21,22,75,23.02
370,Luderitz,NA,2022-04-27 22:42:23,-26.6481,15.1594,64.26,55,0,5.66
371,Upernavik,GL,2022-04-27 22:40:05,72.7868,-56.1549,34.59,79,100,6.04
372,Deputatskiy,RU,2022-04-27 22:42:23,69.3,139.9,9.72,91,100,2.33
373,Matagami,CA,2022-04-27 22:42:24,49.7502,-77.6328,33.91,44,0,17.27
374,San Cristobal,VE,2022-04-27 22:39:58,7.7669,-72.225,75.38,96,100,3.18
375,Kungurtug,RU,2022-04-27 22:42:24,50.5994,97.5228,28.33,76,57,0.56
376,George Town,MY,2022-04-27 22:39:41,5.4112,100.3354,82.33,94,20,1.14
377,Kibre Mengist,ET,2022-04-27 22:42:25,5.8833,38.9833,58.59,97,77,1.86
378,Novobirilyussy,RU,2022-04-27 22:42:26,56.9514,90.6661,40.62,80,100,6.53
379,Kutum,SD,2022-04-27 22:40:53,14.2,24.6667,79.23,13,12,5.7
380,Kampene,CD,2022-04-27 22:42:26,-3.6,26.6667,68.43,99,100,1.1
381,Mazyr,BY,2022-04-27 22:42:27,52.0495,29.2456,38.97,72,8,5.7
382,Lubao,PH,2022-04-27 22:42:27,14.9167,120.55,80.67,73,98,8.88
383,Lompoc,US,2022-04-27 22:42:28,34.6391,-120.4579,70.7,63,0,32.01
384,Nome,US,2022-04-27 22:42:28,64.5011,-165.4064,38.16,75,0,6.91
385,Rio Grande,BR,2022-04-27 22:42:29,-32.035,-52.0986,64.51,94,97,5.59
386,Tuatapere,NZ,2022-04-27 22:42:29,-46.1333,167.6833,53.6,74,51,1.74
387,Praia,CV,2022-04-27 22:42:29,14.9215,-23.5087,70.34,73,40,17.27
388,Kdyne,CZ,2022-04-27 22:42:30,49.3908,13.0397,46.96,83,10,0.83
389,Shingu,JP,2022-04-27 22:42:30,33.7333,135.9833,66.96,89,100,6.13
390,Acapulco,MX,2022-04-27 22:42:29,16.8634,-99.8901,85.82,70,0,9.22
391,Yatou,CN,2022-04-27 22:42:31,37.15,122.3833,53.26,50,35,4.61
392,Carutapera,BR,2022-04-27 22:42:15,-1.195,-46.02,75.76,92,98,5.03
393,Mpraeso,GH,2022-04-27 22:42:32,6.5932,-0.7346,71.85,92,98,4.5
394,Haines Junction,CA,2022-04-27 22:41:40,60.7522,-137.5108,42.75,75,93,2.3
395,Pietarsaari,FI,2022-04-27 22:42:32,63.65,22.6833,28.99,80,78,7.63
396,Bajil,YE,2022-04-27 22:42:33,15.0584,43.2851,87.58,53,7,4.18
397,Vostok,RU,2022-04-27 22:38:39,46.4856,135.8833,36.09,60,4,9.44
398,Alofi,NU,2022-04-27 22:42:33,-19.0595,-169.9187,80.49,74,75,19.57
399,Katangli,RU,2022-04-27 22:42:34,51.7102,143.2326,28.27,88,100,33.31
400,Sinnamary,GF,2022-04-27 22:42:34,5.3833,-52.95,78.78,85,100,7.85
401,Kotelnich,RU,2022-04-27 22:42:34,58.3089,48.348,36.37,96,100,12.03
402,Caravelas,BR,2022-04-27 22:41:10,-17.7125,-39.2481,75.7,84,4,4.81
403,Jalu,LY,2022-04-27 22:42:35,29.0331,21.5482,79.97,15,86,17.56
404,Pochutla,MX,2022-04-27 22:42:35,15.7432,-96.4661,86.83,56,29,7.83
405,Terenos,BR,2022-04-27 22:42:36,-20.4422,-54.8603,82.11,61,0,5.75
406,Roald,NO,2022-04-27 22:42:00,62.5833,6.1333,43.32,75,100,13.8
407,Samana,DO,2022-04-27 22:42:37,19.2056,-69.3369,78.76,67,85,8.77
408,Lazaro Cardenas,MX,2022-04-27 22:42:37,17.9583,-102.2,85.44,48,0,11.14
409,Quesnel,CA,2022-04-27 22:39:05,52.9999,-122.5029,52.3,40,75,11.5
410,Kloulklubed,PW,2022-04-27 22:39:55,7.0419,134.2556,75.7,79,100,18.99
411,Dubrovnik,HR,2022-04-27 22:43:38,42.6481,18.0922,65.84,48,0,16.11
412,Severo-Yeniseyskiy,RU,2022-04-27 22:43:38,60.3725,93.0408,31.1,95,100,4.14
413,Suixi,CN,2022-04-27 22:43:38,33.8907,116.7747,54.03,44,88,13.04
414,Mapiripan,CO,2022-04-27 22:43:39,2.8892,-72.1256,75.92,92,96,3.83
415,Yeppoon,AU,2022-04-27 22:43:39,-23.1333,150.7333,71.38,73,3,13.78
416,Pimentel,PE,2022-04-27 22:43:40,-6.8367,-79.9342,71.89,68,0,23.02
417,Lima,PE,2022-04-27 22:43:40,-12.0432,-77.0282,62.85,82,100,8.05
418,Iroquois Falls,CA,2022-04-27 22:43:41,48.7669,-80.6831,33.84,57,7,10.31
419,Moerai,PF,2022-04-27 22:43:41,-22.4333,-151.3333,79.63,76,4,13.87
420,Vardo,NO,2022-04-27 22:43:41,70.3705,31.1107,24.06,61,97,18.37
421,Saint-Augustin,CA,2022-04-27 22:43:42,51.226,-58.6502,33.87,99,100,5.08
422,Tiarei,PF,2022-04-27 22:43:42,-17.5333,-149.3333,84.22,78,35,21.7
423,Kyaikkami,MM,2022-04-27 22:43:42,16.08,97.5675,83.35,76,13,3.27
424,Krasnik,PL,2022-04-27 22:43:43,50.9236,22.2271,49.87,85,72,7.36
425,Lumphat,KH,2022-04-27 22:43:43,13.4878,106.9816,77.5,83,75,3.51
426,San Policarpo,PH,2022-04-27 22:43:44,12.1791,125.5072,81.43,83,84,11.56
427,Adrar,MR,2022-04-27 22:41:38,20.5022,-10.0711,73.06,18,0,9.01
428,Verkhoyansk,RU,2022-04-27 22:43:44,67.5447,133.385,16.11,84,100,4.45
429,Pacific Grove,US,2022-04-27 22:43:45,36.6177,-121.9166,66.87,71,40,13.8
430,Valparaiso,CL,2022-04-27 22:42:08,-33.0393,-71.6273,62.24,64,0,9.22
431,Kilindoni,TZ,2022-04-27 22:43:45,-7.9139,39.6668,81.01,80,95,16.84
432,Sept-Iles,CA,2022-04-27 22:43:46,50.2001,-66.3821,46.83,53,75,12.66
433,Ekimchan,RU,2022-04-27 22:43:46,53.0667,132.9667,31.1,67,61,3.22
434,Ormara,PK,2022-04-27 22:43:47,25.2088,64.6357,82.17,80,9,9.73
435,Srednekolymsk,RU,2022-04-27 22:43:47,67.45,153.6833,21.22,88,100,4.85
436,Wadi Musa,JO,2022-04-27 22:43:47,30.3222,35.4793,62.76,39,27,1.39
437,Kadyy,RU,2022-04-27 22:43:48,57.787,43.1903,30.88,84,96,10.02
438,Wagar,SD,2022-04-27 22:43:48,16.1525,36.2032,86.61,8,1,9.89
439,Sungaipenuh,ID,2022-04-27 22:43:48,-2.0833,101.3833,64.35,97,90,0.74
440,Garbolovo,RU,2022-04-27 22:43:49,60.3413,30.4955,32.18,73,28,3.22
441,Eunice,US,2022-04-27 22:43:49,30.4944,-92.4176,79.95,45,0,6.38
442,Lorengau,PG,2022-04-27 22:43:50,-2.0226,147.2712,83.88,79,81,10.38
443,Kamenka,RU,2022-04-27 22:43:50,51.3223,42.7678,45.28,82,3,9.08
444,Agadez,NE,2022-04-27 22:43:50,19.75,10.25,83.7,13,0,13.76
445,Kabo,CF,2022-04-27 22:43:51,7.6994,18.629,77.0,67,98,3.33
446,Yerbogachen,RU,2022-04-27 22:43:51,61.2767,108.0108,28.69,81,24,1.43
447,Otradnoye,RU,2022-04-27 22:43:52,59.7775,30.8181,33.04,82,30,3.44
448,Kawalu,ID,2022-04-27 22:43:52,-7.3817,108.2082,73.29,94,99,3.2
449,Igrim,RU,2022-04-27 22:43:52,63.1906,64.4162,26.92,89,35,4.23
450,Cordoba,AR,2022-04-27 22:43:53,-31.4135,-64.1811,64.76,26,0,3.44
451,Pundaguitan,PH,2022-04-27 22:43:53,6.3711,126.1689,79.74,79,99,0.98
452,Tomatlan,MX,2022-04-27 22:43:53,19.9333,-105.25,89.76,31,0,6.15
453,Lethem,GY,2022-04-27 22:43:54,3.3803,-59.7968,82.35,68,88,3.09
454,Nemuro,JP,2022-04-27 22:43:54,43.3236,145.575,43.16,56,7,16.31
455,Nizwa,OM,2022-04-27 22:43:55,22.9333,57.5333,80.26,39,8,0.65
456,Ongandjera,NA,2022-04-27 22:44:55,-17.8833,15.0667,76.19,32,48,8.01
457,Tymovskoye,RU,2022-04-27 22:44:55,50.8456,142.655,27.97,92,100,22.55
458,Hobyo,SO,2022-04-27 22:44:56,5.3505,48.5268,83.19,76,64,10.25
459,Sault Sainte Marie,CA,2022-04-27 22:44:00,46.5168,-84.3333,36.16,49,0,16.11
460,Anahuac,MX,2022-04-27 22:44:57,27.2333,-100.15,82.02,49,80,17.67
461,Itarema,BR,2022-04-27 22:44:57,-2.9248,-39.9167,79.18,79,97,9.64
462,Karlskrona,SE,2022-04-27 22:44:58,56.1616,15.5866,28.85,88,72,2.93
463,Korla,CN,2022-04-27 22:44:58,41.7597,86.1469,50.23,74,100,19.48
464,Pilar,BR,2022-04-27 22:44:58,-9.5972,-35.9567,78.73,91,63,1.54
465,Iracoubo,GF,2022-04-27 22:44:59,5.4802,-53.2011,78.96,85,100,8.16
466,Aripuana,BR,2022-04-27 22:44:59,-9.1667,-60.6333,77.52,74,90,0.81
467,Phan Thiet,VN,2022-04-27 22:45:00,10.9333,108.1,79.25,88,89,6.06
468,Waddan,LY,2022-04-27 22:45:00,29.1614,16.139,78.84,19,0,29.48
469,Gaziantep,TR,2022-04-27 22:45:00,37.0594,37.3825,62.56,47,0,0.0
470,Ambon,ID,2022-04-27 22:45:01,-3.6954,128.1814,77.14,94,40,0.0
471,Balikpapan,ID,2022-04-27 22:45:01,-1.2675,116.8289,74.39,100,40,2.3
472,Soure,BR,2022-04-27 22:45:02,-0.7167,-48.5233,78.33,85,98,11.54
473,Tazovskiy,RU,2022-04-27 22:41:59,67.4667,78.7,13.19,95,59,8.43
474,Leh,IN,2022-04-27 22:45:03,34.1667,77.5833,41.04,53,1,4.65
475,High Rock,BS,2022-04-27 22:45:03,26.6208,-78.2833,80.62,67,89,3.89
476,Tessalit,ML,2022-04-27 22:45:04,20.1986,1.0114,76.62,13,0,6.42
477,Kahului,US,2022-04-27 22:45:04,20.8947,-156.47,80.62,67,40,19.57
478,Bowen,AU,2022-04-27 22:45:05,-20.0167,148.2333,77.65,78,7,14.63
479,Port Blair,IN,2022-04-27 22:45:05,11.6667,92.75,82.85,81,99,3.15
480,Benjamin Constant,BR,2022-04-27 22:45:06,-4.3831,-70.0311,87.93,62,40,4.61
481,Mbaiki,CF,2022-04-27 22:45:07,3.8678,17.9892,70.03,85,86,2.62
482,Norman Wells,CA,2022-04-27 22:45:07,65.282,-126.8329,33.84,64,100,10.36
483,Sioux Falls,US,2022-04-27 22:44:21,43.55,-96.7003,62.46,36,20,18.41
484,Asfi,MA,2022-04-27 22:45:09,32.2994,-9.2372,60.37,80,0,20.27
485,Natal,BR,2022-04-27 22:42:47,-5.795,-35.2094,80.82,89,20,8.05
486,Beirut,LB,2022-04-27 22:45:10,33.8889,35.4944,66.94,88,75,3.44
487,Chapais,CA,2022-04-27 22:40:20,49.7834,-74.8492,33.58,70,79,13.96
488,Te Anau,NZ,2022-04-27 22:45:11,-45.4167,167.7167,50.86,79,40,0.76
489,Angoche,MZ,2022-04-27 22:45:11,-16.2325,39.9086,75.9,82,79,18.52
490,Goderich,CA,2022-04-27 22:43:21,43.7501,-81.7165,33.91,69,98,14.97
491,Maarianhamina,AX,2022-04-27 22:45:12,60.0973,19.9348,24.66,86,0,1.14
492,Berlevag,NO,2022-04-27 22:45:12,70.8578,29.0864,23.0,79,100,16.64
493,Havre-Saint-Pierre,CA,2022-04-27 22:45:13,50.2334,-63.5986,37.76,93,100,5.75
494,Avera,US,2022-04-27 22:45:13,33.194,-82.5271,75.25,44,0,6.29
495,Narsaq,GL,2022-04-27 22:45:14,60.9167,-46.05,46.62,86,100,4.32
496,Bud,US,2022-04-27 22:45:14,39.447,-86.1758,64.74,46,33,5.08
497,North Platte,US,2022-04-27 22:43:02,41.1239,-100.7654,73.29,29,0,14.0
498,Bongor,TD,2022-04-27 22:45:15,10.2806,15.3722,84.85,51,100,4.61
499,Jasper,US,2022-04-27 22:42:13,37.2001,-94.3502,75.25,31,0,14.97
500,Lae,PG,2022-04-27 22:45:16,-6.7221,146.9847,81.27,70,73,5.93
501,Quixeramobim,BR,2022-04-27 22:45:16,-5.1992,-39.2928,77.74,70,100,3.2
502,Salvador,SV,2022-04-27 22:45:17,13.8333,-88.9167,84.24,54,62,5.48
503,Brugge,BE,2022-04-27 22:46:18,51.2089,3.2242,46.89,72,5,9.08
504,Kalemie,CD,2022-04-27 22:46:19,-5.9475,29.1947,68.94,91,95,3.29
505,Aquiraz,BR,2022-04-27 22:46:19,-3.9014,-38.3911,83.17,83,95,5.97
506,Pella,RU,2022-04-27 22:46:20,59.7775,30.8181,33.04,82,30,3.44
507,Dingle,PH,2022-04-27 22:46:20,10.9995,122.6711,79.39,87,95,7.74
508,Abu Kamal,SY,2022-04-27 22:46:21,34.4506,40.9171,74.88,40,7,6.26
509,Gisborne,NZ,2022-04-27 22:46:21,-38.6533,178.0042,58.5,70,95,6.15
510,Yining,CN,2022-04-27 22:46:22,29.0361,114.5636,69.6,96,87,0.96
511,Rodeo,US,2022-04-27 22:46:23,38.033,-122.2669,75.52,47,0,12.66
512,La Suiza,CR,2022-04-27 22:46:24,9.8524,-83.6133,72.99,99,100,2.91
513,Ucluelet,CA,2022-04-27 22:46:24,48.9329,-125.5528,52.09,73,43,3.0
514,Mount Gambier,AU,2022-04-27 22:44:00,-37.8333,140.7667,60.71,94,100,8.05
515,Aksu,CN,2022-04-27 22:46:25,41.1231,80.2644,55.63,46,81,5.79
516,Sibolga,ID,2022-04-27 22:46:25,1.7427,98.7792,77.41,90,97,2.71
517,Gannan,CN,2022-04-27 22:46:25,47.9147,123.5031,44.73,32,0,7.16
518,Lata,PT,2022-04-27 22:46:26,40.1629,-8.3327,57.81,98,59,1.68
519,Lere,NG,2022-04-27 22:46:26,10.387,8.5726,78.75,55,100,8.97
520,Marawi,PH,2022-04-27 22:46:27,7.9986,124.2928,72.43,88,94,0.85
521,Port-Gentil,GA,2022-04-27 22:46:28,-0.7193,8.7815,78.76,94,75,4.61
522,Villa Carlos Paz,AR,2022-04-27 22:46:28,-31.4241,-64.4978,61.39,21,0,3.0
523,Martapura,ID,2022-04-27 22:46:29,-3.4167,114.85,77.09,94,86,0.0
524,Paramonga,PE,2022-04-27 22:46:29,-10.6667,-77.8333,67.51,86,72,8.48
525,De Aar,ZA,2022-04-27 22:46:30,-30.6497,24.0123,52.5,33,0,4.23
526,Lagos,NG,2022-04-27 22:44:24,6.5833,3.75,73.72,87,100,8.01
527,Rocha,UY,2022-04-27 22:46:30,-34.4833,-54.3333,54.21,90,2,2.82
528,Launceston,AU,2022-04-27 22:46:31,-41.45,147.1667,62.8,97,75,8.05
529,Hare Bay,CA,2022-04-27 22:46:31,48.8499,-54.0148,47.55,81,94,6.22
530,Rock Springs,US,2022-04-27 22:46:31,41.5875,-109.2029,67.44,23,20,23.02
531,Yaan,NG,2022-04-27 22:46:33,7.3833,8.5667,77.49,77,99,9.46
532,Lufilufi,WS,2022-04-27 22:46:33,-13.8745,-171.5986,87.58,76,95,15.52
533,Sobolevo,RU,2022-04-27 22:46:34,54.4299,31.8996,38.82,71,98,7.25
534,Sechura,PE,2022-04-27 22:46:34,-5.5569,-80.8222,74.08,65,25,17.36
535,Morro Bay,US,2022-04-27 22:46:34,35.3658,-120.8499,81.48,60,97,10.0
536,Mazamari,PE,2022-04-27 22:46:35,-11.3258,-74.5308,76.91,79,95,1.07
537,Show Low,US,2022-04-27 22:44:52,34.2542,-110.0298,72.66,10,0,21.85
538,Calama,CL,2022-04-27 22:46:11,-22.4667,-68.9333,68.49,7,0,18.41
539,Yenagoa,NG,2022-04-27 22:46:36,4.9247,6.2642,73.31,95,100,5.91
540,Bonfim,BR,2022-04-27 22:46:36,3.0833,-59.95,82.92,68,97,3.47
541,Genhe,CN,2022-04-27 22:46:36,50.7833,121.5167,34.32,41,9,3.4
542,Mahina,PF,2022-04-27 22:46:37,-17.5065,-149.489,83.97,61,40,8.05
543,Mahajanga,MG,2022-04-27 22:46:38,-15.7167,46.3167,77.07,82,35,8.75
544,Muravlenko,RU,2022-04-27 22:46:39,63.7898,74.523,31.93,99,100,8.21
545,Muisne,EC,2022-04-27 22:46:39,0.6,-80.0333,78.4,84,83,7.94
546,Suntar,RU,2022-04-27 22:46:39,62.1444,117.6319,28.89,76,75,4.85
547,Clinton,US,2022-04-27 22:46:40,42.587,-82.9199,42.12,62,75,10.36
548,Zlotow,PL,2022-04-27 22:46:40,53.3635,17.0408,44.29,67,99,6.87
